app_id,score,star_num,helpful_num,review_content
org.mariotaku.twidere,91.03658536585367,2,2,"Latest Update Broke It Ever since the last series of updates loading takes forever and most of the time wont work unless i force start the app and start it again,  sometimes it takes a couple of those to get it to refresh the home page.  It now skips hours of time in my feed and has no way to see them. Pictures and video will load but then after the fully load im greeted with a black screen and it wont show the media unless i force stop and restart it."
org.thoughtcrime.securesms,89.09349593495935,1,91,"It Uses+Obtains Device & ALL App's PRIVATE HISTORY (WebSite/URL LIST) & ALL SENSITIVE LOG Data & Precise GPS Location, Full Contact-List, Calendar Events-List !!! etc Which R VIOLATION Of People's Privacy-Rights & other Rights, AVOID THIS APP, OR Request Developers To Remove Those Features, OR Tell them to Release ""Light"" Edition w/o Excessive & UnNecessary Data Accesses, OR release a SEPARATE Signal-PLUGIN App which can access those Permission & this app connecting w/that Plugin via encrypted API. Users can manually copy-paste a contact-info if they want to when needed, so this app must not access user's Full Contacts-List. Even Law-Enforcement need Court-Order For Obtain Such Data ! it connects with External 3rdParty Servers (Amazon Cloud) ! it auto-restarts even after manually closing it from Ggl Apps-List !! When Developer/Group Wil Really Respect User's PRIVACY-RIGHTs, & Fix Those, Then We Wil Updat This Review Accordingly. Thanx."
org.thoughtcrime.securesms,86.37601626016259,3,0,"I want to continue using Signal, but have run into significant issues over the last few months; had been using for about 2 years. - Mark Read button doesn’t work – message still appears on device. I replied to a message on screen (not in app); message continued to pop up about 5+ times as though the message had not been read. Opened app and viewed messages; did not stop the notification.   - Over the span of approximately 3-4 consecutive months, messages were deleted from device; was not configured to do so.  - Contacts who are messaged often (daily) no longer appear when typing their name or in the ‘quick list’. Sought to resolve this by adding “1” before area code as one forum had suggested, but this did not help; still have to go in through device Contacts to select and message contact.  - SMS and MMS from Signal to Signal users not received.  SMS from non-Signal user received during this same time frame. Perhaps a carrier issue."
org.mariotaku.twidere,84.70731707317073,3,0,"Works great on Nexus 7 I like the Holo theme used by the app.  The columns look great on my tablet.  A feature request to the dev would be to add columns for each of my lists.  Apart from all that, here's the main inconvenience: Even after today's speed improvement update where the dev gets updates in 3-5 seconds, it's still taking about a minute or 2 for my updates to appear.  And I also need to update manually every time enough though I have set it otherwise."
org.mariotaku.twidere,84.15243902439025,3,1,"very promising I love the UI and this app looks like it's heading in the right direction. Please add option to view account usernames instead of ""real names"". Needs to improve loading/refreshing time. Love the combined timeline for multiple accounts but needs to get rid of double tweet updates when an account is followed on more than one account. Looking forward to updates, keep up the good work!"
org.thoughtcrime.securesms,83.77032520325201,2,1,"Signal was okay. At first off putting because its totally misleading that sends encrypted SMS. It invites you to set it as the default for SMS messages. It then defaults to sending online messages to any contacts who also have a Signal account EVEN IF BOTH YOU AND YOUR CONTACT IS OFF LINE at the time. It's possible to change this on contact at a time by long pressing the send button and switching to SMS. Then also go back manually later when your both online. This is not easy to discover. The app does not show if your contact is online or not. I used this for years, but quit when I realised the feature to export plain text messages from the app was silently removed. It's possible to move messages to a new phone, but not possible to sync two Signal databases. If you have two you must choose. This was a deal killer for me."
org.mariotaku.twidere,83.23780487804878,2,3,"Went from great, to simply functional This was the best twitter app I'd ever used. However after a ""recent"" update, the tab images were gone, the compose button was floating around, and when you tried to view the replies to a tweet, nothing would happen. This update was a while ago now with absolutely nothing since. The app is functional, yes, but not in the capacity it once was. A shame, and after a long wait it looks like I'll be finding another."
org.thoughtcrime.securesms,82.91869918699186,3,6,"Love it, but here's some things that can be improved: 1. Sometimes I still get a push notification in my status bar, even when I have the conversation open already on my screen (MMS group conversations). 2. Renaming of MMS group chats - please allow this. Would like to see things like ""Fantasy Football League"" or ""Army Platoon"" in my inbox instead of a list of names that's cut off. 3. Pin conversations to top of inbox (for both Signal conversations and SMS/MMS) - please add this. 4. Any sort of customization of the look/feel AT ALL. The default contact colors and chat bubbles look like trash in dark mode (magenta, forest green, etc). I understand your main goal is to provide secure messaging, but adding a few simple features that I listed above would really polish off the app and serve as a total messaging replacement for any mobile device."
org.thoughtcrime.securesms,81.8780487804878,1,104,"No one has replied to this review or to emails to the company. I'm giving this app a few more days before I delete Having issues... A few weeks ago the app stopped sending pictures randomly & would have errors ""downloading MMS message"" when they send texts to me (random). I'm also getting error messages when I'm in a group chat. The error messages are from the individuals in the group chat. I receive 2 messages one in the group chat and another in an individual chat which is always an error."
org.thoughtcrime.securesms,81.86382113821138,2,11,"Every new version brings UI enhancements and new features. Up until recently, these features were good. Now I'm finding performance issues while searching contacts for new messages, and I'm still bothered that you cannot send encrypted text messages. Changing the phone call button to default to the in call action is annoying, because I rarely have good service here, so I have yet to even complete a successful signal call. Latest update is great. Dropped a star for hassling me to invite every contact to signal.  Long story short, I'm extremely disappointed how far from their roots they have gone. Had I not convinced so many people to sign up, I would switch to sms secure."
org.thoughtcrime.securesms,81.76626016260163,2,4,"I used this app on an Android device consistently for a few months. I have two major complaints: 1) starting new and finding past group messages is not intuitive. I'd usually want to start using the pencil button at the bottom, but could only add one recipient. Then I'd remember to go back to the top right button and start a new group message. It would then ask me to name the group, at which point I'd think, ""oh, maybe I already have this group saved"". Id then search for that group message for several minutes only to give up. 2) Reliability. I would guess maybe 25% of my photo, video of group messages would go through. Only some of the people on groups would get my messages. On individual messages, some of my pictures wouldn't go through. I wouldn't have realized they weren't if the recipients hadn't texted me back saying they got a blank message. The limit for video sizes is also difficult to work with."
org.thoughtcrime.securesms,81.45528455284553,1,164,"I was told to update the app otherwise it would expire, so I did, after updating, I went on the app and found all the past conversations I had had, were deleted, I lost contact info and on top of this, messages don't get to me unless i keep the app open. I used to like this app but now hate it, very unhappy."
org.mariotaku.twidere,80.8780487804878,2,0,"Very buggy Lost the ability to compose tweets (error 226) once I used the keys mentioned in the description link to get the activity tab. Worse, if I open a user and click on tweets to view their tweets, it doesn't load, even after refreshing the page."
org.thoughtcrime.securesms,79.79878048780488,1,175,"UPDATE: -1/2star: Backup restore process very poorly thought-out. -1/2s: fkng arrogance on dev community: - Removed star as you're NOT listening: Signal's APPARENT privacy breach of notifying of new users joined. Users uninstall as a result. Brushed off as a non-issue by Signal Dev Community. -.1/2 star: no text format opt. -.1/2 star: business model as only donation. No paid for options, so unsustainable. -1/2 star desktop version is unencrypted & not notified.Furious."
org.thoughtcrime.securesms,79.35975609756098,1,8,"I love the concept. Too buggy. In group texts with non Signal users, sometimes Signal can't retrieve MMS images they send and it shows up as a text from the individual with a message saying couldn't retrieve MMS and click to retry. But it times out. I had Signal crash while doing this and it then crashed every time on starting, even after reboot. I had to uninstall and reinstall, but I LOST ALL MY TEXTS as a result. Also, sending to a group you have to create a group and give it a name. But you can not see/reference this group ever again by name. Also, I created a group and sending failed to all members every time until I removed some members. No explanation why.  Update.  If one of your friends installs Signal and then uninstalls it....or gets a new phone and does not install it, then you can never talk to them again with Signal.  You send messages and/or call and it just goes into a black hole.  There is no way to manually tell Signal to switch back to SMS for a user when you know they no longer have Signal.  I am lowering my review from 2 stars to 1 star for this one."
org.thoughtcrime.securesms,78.46747967479675,1,119,"I have serious issues with the feature in this app that finds contacts from your phone and tells you they are on Signal. A friend downloaded this app, for the purpose of privacy, and then once installing it, received a message from their abusive ex who had been notified when they joined the app. From my perspective, this violates the concept of privacy and needs to be something that the user has control over from the very beginning. If I am missing something, please let me know."
org.thoughtcrime.securesms,77.27845528455285,2,224,"Bug where notifications don't come through ~25% of the time is present across multiple Android devices. All standard troubleshooting has been completed to no avail. Multiple emails have been sent to support with no response. I wanted to love this app and moved several people in my family over, but the truth of the matter is that the current version is unreliable on Android."
org.thoughtcrime.securesms,77.26219512195121,3,1,"Frustrating to use. Hard to integrate with insecure SMS messaging. Can't get my Signal to send MMS images, and only sometimes will it play any notification ringtone, and I can't get it to use the app-specific file set for my SMS app ringtone, just the general notifications ringtone. Doesn't have the ability to insert pre-written text or auto-respond, or block certain numbers at specific times. Disappointing. Have debug log of needed."
org.mariotaku.twidere,75.85365853658537,3,0,"Good app Only thing that I would add is the ability to see who has favourited your tweets and get notifications from them, and be able to toggle the ability to do so. Maybe have a favourites tab that isn't just tweets that you have favourited. Otherwise, beautiful app, works lovely.  **EDIT** This app DID work lovely until the side menu stopped registering anything. Couldnt select anything or go into settings, menu key woukdnt work. Not my phones problem because these keys were registering outside of the app."
org.thoughtcrime.securesms,75.79471544715446,3,178,"Worrying 50m investment to Signal may mean it ends up becoming something totally different in future. Massive 1.4GB file size. Annoying and unnecessary dark shadowing at the bottom of photo previous - the photo is already scaled down, why add a shadow to the bottom? The app has fleshed out nicely and it's better than Facebook, but given the cofounder of WhatsApp sold out to Facebook, what ends up happening with this 5 years later? Food for thought. This app needs fixes to call volume handling."
org.thoughtcrime.securesms,75.66666666666666,2,114,"Horrible on battery, keeps refreshing in background. If that's disabled and I use the PC app for messageng and then open mobile app, it takes forever to load messages. Whatever is the reason that it has to load everything from top down, instead of just last few messages, and the rest only if you scroll up, like every other civilized messaging app. I don't want to wait 20 minutes to read a text, because I didn't open an app for 2 days, and was texting on another device."
org.mariotaku.twidere,75.4939024390244,3,5,"Description needs to be changed. Claims no ads, but putting those 'premium features' for free (promotions reward) requires ads, therefore that description is misleading. At least there's an opt-out option. This is/was open source, and when I first downloaded a year ago it didn't contain ads, but about a month ago they now offer us to have the premium features for free, but to do so it requires ads (unless you're willing to pay to remove them). Honestly, though, I don't feel I need these features, and given the choice to opt out, if you don't need them, don't opt in as that will bring you ads, which is contrary to its original mission of a Twitter client without ads. I don't know if I can trust them. I mean, what are they thinking!? Also, with that update, that app is actually slower than it is before!!!  Again, I'm still using it since I can't think of another Twitter app that is as open-source, free and with truly no ads because putting the 'promotions reward' (for the additional features) upset me because that's going to bring ads. But then again, if there's no need for these features like me, don't accept the promotions reward and you'll still have an ad-free Twidere.  Star deduction overview -1 for the 'promotions reward' that adds features for free at the expense of ads, which is contrary to Twidere's developer's promise of 'no ads' (questioning can any developer be trusted?) -1 for worse performance than before 'promotions reward' and associated ads were added to the app code"
org.thoughtcrime.securesms,75.40853658536585,1,131,"Annoyed. All of a sudden for the past month mms fails all the time. I cannot receive any attachments from anyone. Notification dot doesn't work, notifications work sporadically. I Uninstalled and reinstalled and couldn't get my back up file. Apparently I needed a backup phrase that was never given to me when I created the backup. Thanks for all the losses. Needed this for work and now too much is gone. Id recommend another app before you run into the same issues like I and others have. 👎🏻👎🏻"
org.mariotaku.twidere,75.2439024390244,2,0,WAAAY 2 slow on notifications! Twitter is like a chat.. So when twidere decides to alert me to a mention on twitter it comes 20 to 30 minutes AFTER the person has composed the message! Worse yet I cant change how frequently to check my account for updates.  Some good features like twit longer added to this app... But severely let down on lack of additional user features around how you are notified... When... With what tone.. Etc Fox this and we might be dealing with a decent app
org.thoughtcrime.securesms,75.1829268292683,2,68,"Unfortunately when an average user has to choose between convenience and security, they will choose convenience most of the time. This app's design reflects that. Signal forces you to use your phone number as your identity, which means you can't remain anonymous. It also doesn't stress the importance of lock PIN and contact key verification, which means hijacking a Signal account can be as easy as intercepting one SMS. Unless you use it correctly, all you get is a false sense of security."
org.mariotaku.twidere,74.4390243902439,2,0,"Loved it, but lists stopped working after a week I loved that I could customize tabs with this app, and access my lists instead of the entire list of people I followed, but after being unable to refresh them for four days, I tried to delete and add the list back. Twidere crashed every time I tried to access my lists. If this gets fixed, let me know- unfortunately, as this was the feature that drew me to this app, I'm looking for an alternative now."
org.thoughtcrime.securesms,73.47154471544715,1,88,"Doesn't deliver messages to other people too often. Messages don't deliver until the recipient opens Signal!! Background data are not restricted. No battery optimization. Don't like three different time formats: ""19 SEP, 20:00"" / ""MON 17:20"" / ""53 MIN"". I want whole date and time even in most recent messages and to respect my region locale.""Signal is locked"" dialog doesn't activate the keyboard. I have to tap into ""enter passphrase"" to pop up the keyboard."
org.thoughtcrime.securesms,73.20325203252033,1,1,"Lacks essential features such as quote/reply (allows you to quote another message, providing context & allowing a hyperlink to quoted message), search conversation (vital to refer to past messages), group chat message info (see who's seen a specific message), share message (allows integration of messages to other apps if needed), pin/mute/shortcut for conversation, tags to reference users or launch commands (e.g., activate do not disturb to prevent messages during time range), markdown support, unused swipe right gesture, etc."
org.thoughtcrime.securesms,73.15650406504065,3,0,"Beware: does not work with hands free Bluetooth or when WiFi signal is weak (despite having cellular option enabled) . I love this app and use it, but I have to point out two seriously major flaws. The first: some vehicles send out an automated text via Bluetooth that says ""I'm driving."" when the user is operating a vehicle and receives a text. This feature does not work with this app. In fact it appears anything sending texts via Bluetooth does not work, so people that communicate hands free are out of luck. Next, if your WiFi strength is weak, the app can't send or receive texts which I think is dangerous. In fact the app doesn't even show me my contact names,  just phone numbers. Once I get better WiFi or sign off WiFi altogether,  it works correctly again.  They need to change it so if a message can't be sent in WiFi,  it falls back to cellular. And yes,  I've confirmed I have cellular checked in the settings."
org.mariotaku.twidere,72.88414634146342,3,1,"Okay but Twidere would be great if... 1) I could hide RT's on the timeline — 2) A tweet more than 140 characters (from a tweet shortner) can be shown in full on the timeline — 3) Replies and number of people who favorited/retweeted a tweet were shown when viewing a tweet (view details) — 4) I could get notifications when someone favorited/retweeted my tweets — 5) Tailored trends — 6) GIF support — 7) Twitlonger was an option as a tweet shortener — 8) On the TL as soon as I scroll up, the number of new tweets dynamically decrease — 9) A text preview of a website (if a tweet contains a link to a website) could be shown when viewing a tweet (view details) like on Tweedle"
org.thoughtcrime.securesms,72.85772357723577,3,131,"After using it for a few weeks, I've noticed that there is almost never any on screen indicator a call is coming in. I was literally texting someone when they attempted to call me and all I saw was the ""Missed Call"" indicator in the chat after they hung up. Also, after the newest update Signal will no longer be accessible from my ""open apps"" button on the bottom of my screen. It just vanishes, as if it wasn't in use."
org.thoughtcrime.securesms,72.65243902439025,3,9,"Uninstalled WhatsApp because it is owned by Facebook and learned that the app was harvesting info, turning on my microphone and camera at random times. Went to Signal for added security. The phone calls are lower quality than WhatsApp. Few suggestions: Would like to see when the people I'm texting with are online or were last online. Instead of displaying that a text was sent an hour ago, timestamping the message would be better. Lastly, would like to control whether I get promoted to Invite someone to join Signal every time I text a new contact."
org.thoughtcrime.securesms,72.60162601626016,1,3,- neither do I get SMS nor calls for registration - when the call does come it comes after a day or two & I'm very surprised to get calls from strange numbers the next day if not for Truecaller - Why can't I enter the code directly if sms verification fails without having to press call me button - having trouble registering old account from a new phone + amazing that they even have Android auto support which is plain amazing * wish there was a backup & restore from cloud option
org.thoughtcrime.securesms,72.44918699186991,2,13,"Hard to distinguish which message threads are new. Whenever I get new messages in SMS or MMS, and I go into the app to read the thread, I can't tell one is new. The letters are all the same style. At least with Google Messages, new messages are in bold. Lastly, in group MMS, Signal displays my phone number in the group chat title, instead of using my name or simply not showing it at all. This is really annoying because I see myself in those threads as a phone number when everyone has names."
org.mariotaku.twidere,72.27439024390245,2,1,"Died I loved this at first other than the multiple accounts sharing a timeline. I just disabled the accounts when I needed to, so no big deal. But as of late. My feed doesn't refresh, even manually. Pictures won't expand, and some videos and gifs won't load. Gifs also completely stop my media player so it's annoying even viewing a gif. You can't click to see who liked your tweets and you won't ever get notified for dms."
org.mariotaku.twidere,71.66463414634147,1,1,Things are broken No media tab on profiles like they show in the app preview images. And DM list loads nothing. And there aren't any extensions for the app...
org.thoughtcrime.securesms,71.5040650406504,3,0,"Pretty good, but needs a few features: .... - per-group notification muting..... - @ feature in groups (with optional notification)..... - ""like"" function in group discussions...... - add / edit avatars independent of phone contact avatar....... - text search of message history.....Defect(s): - incoming message scrolls to the bottom when user is viewing message history (should scroll only if user is viewing most recent message)"
org.thoughtcrime.securesms,71.30081300813008,1,0,"Okay people, i have used the app as an alternative to WhatsApp, and at a glance it was worth it, but let me tell you it really is not worth your effort. Here is why, Number 1, you can't send multiple media items at once, this was tried in a group chat. Number 2, if the media file fails to send there is no resend option, you have to physically go and search for that one specific item and resend it AGAIN, of which some of them failed to send more than three times. Number 3, I have sent multiple voice notes through the built in voice note function, and it has failed miserably, when i have recorded a voice note and it fails to send, it does not have the retry option, the whole voice note is broken, you can't even replay YOUR OWN DAMN VOICE NOTE, it becomes useless. The voice note feature has failed me miserably at one of the times i most needed it. This app has a very long way to go before it is on the WhatsApp standard. Oh and the voice call quality is just plain moopoo. No thank you, I will revisit this app in a year or two and i hope by then this has been solved, otherwise this app is on its way to the dumpster."
org.thoughtcrime.securesms,70.73373983739837,3,52,"Notifications don't come through, search text function never works, incoming calls frequently don't start ringing until the caller has hung up 😂 If selecting multiple files via file manager etc, the ""share"" button has no option for Signal. For some reason you can only upload one pic initially, you then have to search out the others again via this app. I would put up with these issues for the sake of privacy, but until they are fixed it remains impossible to persuade groups to move from WhatsApp"
org.thoughtcrime.securesms,70.54471544715447,2,153,"As the updates continue this app getting more and more buggy. Errors during. The worst times ,suuch as important collaboration in group chats. Then it's error, error. Seriously, this is why it's so hard to get people on board with this app! They just see it f'in up all the time. It's not very convincing. I'm about done with this too. Maybe I'm one of the few that just needs a WORKING secure text app with core features that are stable. I have no need for any of the novel things the updates add"
org.mariotaku.twidere,70.46951219512195,3,1,Good for browsing and doing everything else it even has a little notification bar over to tell you when your uploads are done & how long it'll be but it suffers problems there as this day & age people are recording in HQ up to 4-8k on mobiles super HD and right now it is uploading but it can't pass a 140mb file at a resolution of 720p its also missing the security settings but guess that's understandable in away. Its a pretty good app as it runs videos very smoothly but when posting yourself it can be bad I've stacked up a few items and it discarded all but one. Its a lovely display you can even mark tweets as sensitive it has the up to become one over on the Twitter app but unfortunately am having to keep the two & chrome :-( nice experience however it just needs a few more pushes... Lists also have cracked up
org.thoughtcrime.securesms,70.30081300813008,2,0,"Not as cool as advertised and definitely headache for me. I had to verify my phone number on every launch! It says ""Enable the Signal experience"" on every launch...dont get me wrong...it gets really boring to do that on every launch!  2. In the Verifying Number process..registering to server stage fails sometimes and gives a long description of what possibly happened...but no way to hit back to the screen. All there is ""Edit +xxx"" but am sick of getting a bunch of SMS for nothing.  3. After it enables Singal, it aint easy to switch to singal sms at all. Make it clear somewhere, not in the Send button!  If it helps am on android 4.1, samsung. I will check in about a year...till then Telegram, i am with you."
org.thoughtcrime.securesms,70.27235772357723,3,81,24May. Image Editor is now awesome. The rest below still applies thought 29 Apr 19. Still the biggest deal breaker for me is the lack of a web interface. I cant install the desktop client on all machines I use e.g. corporate laptops 10 Feb 19. Things Signal still needs: 1. Secure Cloud Backup 2. Video clipping 3. I cant seem to forward messages or media to more than 1 person at once 4. live location sharing
org.thoughtcrime.securesms,70.25,2,2,"Reliability and usability is more important than security for average users.  Encrypted calls and texts use data, which is fine, but this means they don't send when data is disabled or out-of-range. It's really annoying to try and get to the normal call/text mode when the Signal calls fail due to Internet issues.  Please, if a message doesn't send over data after a set timeout, or a Signal call fails, Signal should prompt to ask to try again in normal non-encrypted mode.  It's also more tedious to call people who don't use Signal, as the call doesn't begin automatically after pressing call if the other person is not on Signal, it just prefills their number. This difference in behaviour on the same UI is frustrating.  A different colour for each person is jarring: I would prefer one colour for secure and one colour for insecure communications.  There is also a bug where a draft text may be lost if Signal is minimised then a message comes through from the intended recipient and the user clicks on that notification - the draft is gone."
